pmid,pmcid,doi,title,year,journal,evidence_level,location_in_paper,passage,compounds_in_passage,compounds_in_paper,species,model,age_terms,direction_increase,direction_decrease,pct_values,length_values,concentrations,n_size,stats_reported,measures_actual_length,marker_only_context,canonical_branch,extraction_confidence,manually_read
30036371.0,PMC6056026,10.1371/journal.pbio.2005263,Differential aging of growth plate cartilage underlies differences in bone length and thus helps determine skeletal proportions.,2018.0,PLoS biology,FULL_TEXT_VERIFIED,body,"(A) Senescent changes in gene expression in the growth plate, including genes encoding many paracrine signaling molecules, are more advanced in the shorter bones. (B) Age-independent differences in gene expression within key regulatory pathways also contribute to differences in growth rate. (C) Consequently, the developmental program of growth plate senescence, including structural involution and declines in proliferation and hypertrophic cell size, is more advanced in shorter bones. (D) Differences in proliferation rate and hypertrophic cell size result in disparities in the rate of bone elongation and thus cumulative bone length.",,,mouse,metatarsal organ culture,1-week-old; 4-week-old; 7-day-old; E17.5,False,True,,,,,False,True,False,False,0.0,False
30036371.0,PMC6056026,10.1371/journal.pbio.2005263,Differential aging of growth plate cartilage underlies differences in bone length and thus helps determine skeletal proportions.,2018.0,PLoS biology,FULL_TEXT_VERIFIED,caption,"Differences in bone length arise in part from modulation of the developmental program of growth plate senescence.(A) Senescent changes in gene expression in the growth plate, including genes encoding many paracrine signaling molecules, are more advanced in the shorter bones. (B) Age-independent differences in gene expression within key regulatory pathways also contribute to differences in growth rate. (C) Consequently, the developmental program of growth plate senescence, including structural involution and declines in proliferation and hypertrophic cell size, is more advanced in shorter bones. (D) Differences in proliferation rate and hypertrophic cell size result in disparities in the rate of bone elongation and thus cumulative bone length. Bmp, bone morphogenetic protein; GP, growth plate; IGF, insulin-like growth factor; Igfbp, IGF-binding protein; Wif, Wnt inhibitory factor; Wnt, Wi",,,mouse,metatarsal organ culture,1-week-old; 4-week-old; 7-day-old; E17.5,False,True,,,,,False,True,False,False,0.0,False
20512918.0,PMC2883292,10.1002/jcb.22604,"Biology and pathology of Rho GTPase, PI-3 kinase-Akt, and MAP kinase signaling pathways in chondrocytes.",2010.0,Journal of cellular biochemistry,FULL_TEXT_VERIFIED,body,"Inhibition of p38 by cartilage-specific expression of a dominant-negative construct that interferes with p38 activation (type IIA collagen-p38 DN, isoform specificity not known) resulted in death shortly after birth in homozygotes due to deficient endochondral bone formation while heterozygotes had reduced limb length but lived a normal lifespan [Namdari et al., 2008].",,,mouse,metatarsal organ culture,8-week old; p38,False,True,,,,,False,True,False,False,0.0,False
25765847.0,PMC4564788,10.3109/17453674.2015.1029393,Parathyroid hormone resets the cartilage circadian clock of the organ-cultured murine femur.,2015.0,Acta orthopaedica,FULL_TEXT_VERIFIED,body,"Interestingly, the bone length of both PTHrP knock-out mice and clock gene Bmal1 knock-out mice is shorter (Schipani et al.",,teriparatide,mouse,metatarsal organ culture,,False,True,,,,,False,True,False,True,0.0,False
25765847.0,PMC4564788,10.3109/17453674.2015.1029393,Parathyroid hormone resets the cartilage circadian clock of the organ-cultured murine femur.,2015.0,Acta orthopaedica,FULL_TEXT_VERIFIED,body,"Importantly, bone length of the chondrocyte-specific Bmal1-deficient mouse is shorter than that of its wild-type equivalent (Takarada et al.",,teriparatide,mouse,metatarsal organ culture,,False,True,,,,,False,True,False,False,0.0,False
23840780.0,PMC3695926,10.1371/journal.pone.0067859,Resveratrol treatment delays growth plate fusion and improves bone growth in female rabbits.,2013.0,PloS one,FULL_TEXT_VERIFIED,body,"In ovary-intact rabbits, sixteen-week treatment with RES increased tibiae and vertebrae bone growth and subsequently improved final length.",RES,RES; Resveratrol; Trans-resveratrol; diethylstilbestrol; estradiol cypionate,mouse,metatarsal organ culture,12-week-old; 16-week-old; 24-day-old,True,False,,,,,False,True,False,False,0.2,False
23840780.0,PMC3695926,10.1371/journal.pone.0067859,Resveratrol treatment delays growth plate fusion and improves bone growth in female rabbits.,2013.0,PloS one,FULL_TEXT_VERIFIED,body,"In OVX rabbits, RES delayed fusion of the distal tibia, distal femur and proximal tibia epiphyses and femur length and vertebral bone growth increased when compared with controls.",RES,RES; Resveratrol; Trans-resveratrol; diethylstilbestrol; estradiol cypionate,mouse,metatarsal organ culture,12-week-old; 16-week-old; 24-day-old,True,False,,,,,False,True,False,False,0.2,False
23840780.0,PMC3695926,10.1371/journal.pone.0067859,Resveratrol treatment delays growth plate fusion and improves bone growth in female rabbits.,2013.0,PloS one,FULL_TEXT_VERIFIED,body,The increases in bone length from day 0 (the harvesting day) are presented as percentages.,RES,RES; Resveratrol; Trans-resveratrol; diethylstilbestrol; estradiol cypionate,mouse,metatarsal organ culture,12-week-old; 16-week-old; 24-day-old,True,False,,,,,False,True,False,False,0.2,False
23840780.0,PMC3695926,10.1371/journal.pone.0067859,Resveratrol treatment delays growth plate fusion and improves bone growth in female rabbits.,2013.0,PloS one,FULL_TEXT_VERIFIED,body,This observation was further confirmed by digital caliper measurements performed upon bone dissection (tibia length 111.6±0.6 mm in the RES group vs.,RES,RES; Resveratrol; Trans-resveratrol; diethylstilbestrol; estradiol cypionate,mouse,metatarsal organ culture,12-week-old; 16-week-old; 24-day-old,False,False,,0.6 mm,,,False,True,False,False,0.2,False
23840780.0,PMC3695926,10.1371/journal.pone.0067859,Resveratrol treatment delays growth plate fusion and improves bone growth in female rabbits.,2013.0,PloS one,FULL_TEXT_VERIFIED,body,"Femur length was also increased in RES-treated animals, albeit not significantly (103±0.8 vs.",RES,RES; Resveratrol; Trans-resveratrol; diethylstilbestrol; estradiol cypionate,mouse,metatarsal organ culture,12-week-old; 16-week-old; 24-day-old,True,False,,,,,False,True,False,False,0.2,False
23840780.0,PMC3695926,10.1371/journal.pone.0067859,Resveratrol treatment delays growth plate fusion and improves bone growth in female rabbits.,2013.0,PloS one,FULL_TEXT_VERIFIED,body,"When bone length was measured by a digital caliper at the end, the femur was significantly longer in RES-treated animals (102.4±0.6 mm vs.",RES,RES; Resveratrol; Trans-resveratrol; diethylstilbestrol; estradiol cypionate,mouse,metatarsal organ culture,12-week-old; 16-week-old; 24-day-old,True,False,,0.6 mm,,,False,True,False,False,0.2,False
23840780.0,PMC3695926,10.1371/journal.pone.0067859,Resveratrol treatment delays growth plate fusion and improves bone growth in female rabbits.,2013.0,PloS one,FULL_TEXT_VERIFIED,body,100.9±0.4 mm in controls; p<0.05) while the tibia length did not significantly differ between the RES group and controls (107.5±0.5 vs.,RES,RES; Resveratrol; Trans-resveratrol; diethylstilbestrol; estradiol cypionate,mouse,metatarsal organ culture,12-week-old; 16-week-old; 24-day-old,False,False,,0.4 mm,,,True,True,False,False,0.6000000000000001,False
23840780.0,PMC3695926,10.1371/journal.pone.0067859,Resveratrol treatment delays growth plate fusion and improves bone growth in female rabbits.,2013.0,PloS one,FULL_TEXT_VERIFIED,body,"Indeed, RES increased bone growth and final length in pre-pubertal, ovary-intact female rabbits.",RES,RES; Resveratrol; Trans-resveratrol; diethylstilbestrol; estradiol cypionate,mouse,metatarsal organ culture,12-week-old; 16-week-old; 24-day-old,True,False,,,,,False,True,False,False,0.2,False
23840780.0,PMC3695926,10.1371/journal.pone.0067859,Resveratrol treatment delays growth plate fusion and improves bone growth in female rabbits.,2013.0,PloS one,FULL_TEXT_VERIFIED,body,"Indeed, when measuring femur length after 10 weeks we confirmed such an effect, i.e. bones of RES-treated OVX rabbits were longer than those in control animals.",RES,RES; Resveratrol; Trans-resveratrol; diethylstilbestrol; estradiol cypionate,mouse,metatarsal organ culture,12-week-old; 16-week-old; 24-day-old,True,False,,,,,False,True,False,False,0.2,False
23840780.0,PMC3695926,10.1371/journal.pone.0067859,Resveratrol treatment delays growth plate fusion and improves bone growth in female rabbits.,2013.0,PloS one,FULL_TEXT_VERIFIED,body,We believe that the RES effect on bone growth and final length in this model could at least in part be explained by a decrease in VEGF and laminin expressions in growth plate cartilage.,RES,RES; Resveratrol; Trans-resveratrol; diethylstilbestrol; estradiol cypionate,mouse,metatarsal organ culture,12-week-old; 16-week-old; 24-day-old,False,True,,,,,False,True,False,False,0.2,False
19382193.0,PMC2894807,10.1002/jor.20894,The effect of rapamycin on bone growth in rabbits.,2009.0,Journal of orthopaedic research : official publication of the Orthopaedic Research Society,FULL_TEXT_VERIFIED,body,Infusion of rapamycin was associated with a smaller increase in bone length from baseline relative to the contralateral bones that were infused with DMSO alone (Fig.,DMSO; Rapamycin; rapamycin,DMSO; Rapamycin; rapamycin,rat,metatarsal organ culture,,True,False,,,,,False,True,False,False,0.2,False
22442678.0,PMC3307731,10.1371/journal.pone.0033168,Ablation of the pro-apoptotic protein Bax protects mice from glucocorticoid-induced bone growth impairment.,2012.0,PloS one,FULL_TEXT_VERIFIED,body,"A similar pattern was seen when calculating femur growth velocity which was profoundly suppressed by Dexa in wild-type female and male mice, whereas Bax-deficient animals were much less affected (Figure 1C and 1D).",Dexa,Dexa; Dexamethasone,mouse,metatarsal organ culture,32 day-old; 7-week-old,False,True,,,,,False,True,False,False,0.2,False
22442678.0,PMC3307731,10.1371/journal.pone.0033168,Ablation of the pro-apoptotic protein Bax protects mice from glucocorticoid-induced bone growth impairment.,2012.0,PloS one,FULL_TEXT_VERIFIED,body,"Femur bone length increase from day 0 in (A) female mice (***p<0.001, wild type Dexa vs. wild type vehicle; **p<0.01, wild type Dexa vs.",Dexa,Dexa; Dexamethasone,mouse,metatarsal organ culture,32 day-old; 7-week-old,True,False,,,,,True,True,False,False,0.6000000000000001,False
22442678.0,PMC3307731,10.1371/journal.pone.0033168,Ablation of the pro-apoptotic protein Bax protects mice from glucocorticoid-induced bone growth impairment.,2012.0,PloS one,FULL_TEXT_VERIFIED,caption,"Bax deficiency protects mice from Dexa-induced bone growth impairment.Bax knockout (BaxKO) and wild-type female and male mice were treated with Dexa (2 mg/kg body weight/day) or saline for 28 days. X-ray images were captured on days 0, 7, 14, 21, and 28, and left femur lengths were measured. Femur bone length increase from day 0 in (A) female mice (***p<0.001, wild type Dexa vs. wild type vehicle; **p<0.01, wild type Dexa vs. BaxKO Dexa; n = 5) and (B) male mice (***p<0.001, wild type Dexa vs. wild type vehicle., n.s = not significant; n = 5.). Femur growth velocity (mm/day) in (C) female mice (***p<0.001, wild type Dexa vs. wild type vehicle.,**wild type Dexa vs. BaxKO Dexa., n = 5) and (D) male mice (***p<0.001, *p<0.05, wild type Dexa vs. wild type vehicle; n = 5). (E) TUNEL assays for the detection of apoptotic chondrocytes in growth plates of BaxKO and wild-type female mice treated ",Dexa,Dexa; Dexamethasone,mouse,metatarsal organ culture,32 day-old; 7-week-old,True,True,,,2 mg/kg,5; 5; 5,True,True,True,False,0.7000000000000001,False
15123739.0,PMC2172180,10.1083/jcb.200311015,Smad6/Smurf1 overexpression in cartilage delays chondrocyte hypertrophy and causes dwarfism with osteopenia.,2004.0,The Journal of cell biology,FULL_TEXT_VERIFIED,caption,"Postnatal dwarfism in Smad6 transgenic mice. (A) Diagram of DNA constructs used to generate Smad6 transgenic mice. Gene structure of Col11a2 is shown at top. Boxes indicate coding regions and solid lines denote noncoding sequences. A 1.6-kb DNA fragment covering the entire coding region of mouse Smad6 cDNA tagged with FLAG sequence at the 5′ terminus was ligated to the promoter and 1st intron enhancer sequences of the Col11a2 gene. Bracket indicates SV40 splice cassette. (B) Normal and transgenic pups from lines 138 and 139 at 3 wk of age. (C) RT-PCR analysis of Smad6 mRNA expression at 16.5 d.p.c. (D and E) Temporal changes in crown–rump length (D) and weight (E) of wild-type and Smad6 transgenic mice from line 199 (n = 12). (F–H) Length of humerus (F), femur (G), and tibia (H) in wild-type and Smad6 transgenic mice from line 199 at 3 wk of age (n = 5). Error bars show means ± SD. *, P ",,,mouse,metatarsal organ culture,,True,False,,,,12; 5,True,True,False,False,0.4,False
15123739.0,PMC2172180,10.1083/jcb.200311015,Smad6/Smurf1 overexpression in cartilage delays chondrocyte hypertrophy and causes dwarfism with osteopenia.,2004.0,The Journal of cell biology,FULL_TEXT_VERIFIED,caption,"Down-regulation of chondrocyte hypertrophy induced by rhBMP2 in cartilage explants by Smad6 overexpression. (A–C) Microscopic and histological appearance of normal mouse metatarsal rudiments cultured in the presence of rhBMP2. (A) Rudiments consist of bright gray areas at both ends and dark gray central areas under phase-contrast microscopy. (B) Histological section stained with safranin O shows that bright and dark gray areas correspond to proliferative and hypertrophic cartilage, respectively. (C) von Kossa staining shows that dark gray areas contain mineralized tissue. (D–I) Cultured metatarsal rudiments prepared from normal (D, F, and H) and Smad6 transgenic (E, G, and I) mice. (D and E) Rudiments at the start of culture. (F and G) Rudiments cultured for 4 d in control medium. (H and I) Rudiments cultured for 1 d in control medium followed by 3 d in medium containing rhBMP2. (J and K",,,mouse,metatarsal organ culture,,False,False,,500 μm,,5,True,True,False,False,0.4,False
